game_id,game_date,table_id,game_duration,final_score_red,final_score_blue,winner,player_id,player_name,player_canonical_name,player_age,player_goals,team_color
G014243,25-04-01,T15,00:13:00,10,7,Red,P0237,Julie,Julie Andre,20,10,Red
G013562,25-04-13,T29,,0,,,P0151,Maria Muller,Maria Muller,20,0,Red
G020832,23-05-04,T18,,10,8,Red,P0174,Martin Lucas,Lucas Martin,,8,Red
G023081,23-09-30,T22,,6,0,Red,P0142,Morgan Richard,Morgan Richard,20,0,Blue
G018431,23-05-17,T11,00:10:00,9,3,Red,P0755,Paul R.,Paul Richard,21,3,Red
G012827,25-07-10,T02,00:29:49,7,6,Red,P0539,Chris Andre,Chris Andre,20,3,Blue
G007630,23-03-01,T09,00:12:00,7,3,Red,P0661,Liam Faure,Liam Faure,23,1,Blue
G022759,25-12-27,T06,00:14:00,9,8,Red,P0278,Paul Andre,Paul Andre,,7,Blue
G022829,23-08-28,T02,00:16:20,2,6,Blue,P0450,Mohamed Lopez,Mohamed Lopez,,1,Blue
G010338,23-03-01,T14,00:32:57,1,2,Blue,P0288,Julien Garcia,Julien Garcia,,1,Blue
G024188,23-07-29,T08,00:14:00,1,9,Blue,P0132,Mohamed Schmidt,Mohamed Schmidt,,2,Blue
G008593,25-12-16,T20,,10,4,Red,P0167,Maria Durand,Maria Durand,25,1,Red
G008337,23-12-26,T13,,0,8,Blue,P0426,Mohamed,Mohamed Faure,,0,Blue
G003730,23-06-25,T30,,4,2,Red,P0600,Julie Leroy,Julie Leroy,,3,Red
G019259,23-05-26,T17,00:07:00,7,0,Red,P0750,Bernard. Mateo,Mateo Bernard,,0,Blue
G008145,24-10-16,T22,,1,10,Blue,P0275,Maria Garcia,Maria Garcia,21,1,Red
G003523,23-06-09,T20,,0,4,Blue,P0047,E. Kim,Emma Kim,21,3,Blue
G024639,23-05-14,T16,,5,5,,P0485,Sofia Morel,Sofia Morel,19,1,Blue
G024563,25-11-11,T20,,3,6,Blue,P0720,Liam Morel,Liam Morel,20,0,Blue
G013587,25-03-01,T09,00:16:00,4,6,Blue,P0792,Taylor,Taylor Thomas,,0,Red
G024576,25-01-05,T03,00:16:00,0,10,Blue,P0190,Taylor Philippe,Taylor Philippe,20,0,Red
G013237,25-03-08,T23,,4,0,,P0339,Ana Martin,Ana Martin,20,0,Blue
G001214,24-05-21,T13,,5,1,Red,P0087,Chloe Muller,Chloe Muller,,0,Blue
G001594,25-08-18,T29,,3,6,Blue,P0086,Kovacs Morgan,Morgan Kovacs,28,3,Blue
G017982,23-03-28,T12,00:14:00,8,0,Red,P0219,Jamie Lopez,Jamie Lopez,,6,Red
G023145,25-05-09,T23,00:06:00,6,,Blue,P0512,Petit Hugo,Hugo Petit,20,5,Blue
G016511,24-01-21,T02,00:11:00,5,3,Red,P0184,M. Robert,Mila Robert,45,0,Red
G000118,25-12-19,T29,,2,0,Red,P0385,Maria,Maria Durand,,2,Red
G019696,25-06-23,T30,,9,4,Red,P0472,Diego,Diego Andre,20,7,Red
G008636,25-05-21,T27,00:10:00,7,9,Blue,P0538,Youssef Faure,Youssef Faure,21,three,Blue
G013359,24-11-23,T08,,1,5,Blue,P0622,Carlos Mercier,Carlos Mercier,25,0,Red
G014115,25-09-08,T13,,7,8,Blue,P0653,Hugo Girard,Hugo Girard,,three,Red
G009691,25-03-13,T30,00:53:47,2,5,Blue,P0675,Mohamed,Mohamed Bernard,21,3,Blue
G015532,24-07-15,T20,00:43:18,5,9,Blue,P0056,Pierre Robert,Pierre Robert,20,5,Red
G021662,24-07-15,T04,00:31:52,7,8,Blue,P0505,Chloe Mercier,Chloe Mercier,43,1,Red
G011605,23-01-16,T29,00:20:00,7,0,Red,P0058,Lena Thomas,Lena Thomas,20,7,Red
G020393,23-10-20,T14,00:22:59,10,7,,P0478,Thomas Maria,Maria Thomas,20,0,Blue
G024507,24-02-26,T26,00:51:33,4,10,Blue,P0239,Hugo,Hugo Kovacs,20,0,Blue
G015987,23-01-02,T10,00:18:00,6,2,Red,P0711,Rousseau Isabella,Isabella Rousseau,29,0,Blue
G001057,24-05-02,T30,,7,9,Blue,P0641,Lopez Hugo,Hugo Lopez,20,4,Red
G009086,24-07-07,T05,00:40:52,3,8,Blue,P0231,Antoine,Antoine Nakamura,20,0,Blue
G009694,23-05-21,T26,00:16:46,10,8,Red,P0205,Morgan Nakamura,Morgan Nakamura,,9,Red
G018240,25-05-02,T27,00:27:10,7,5,Red,P0333,Mohamed F.,Mohamed Faure,,2,Blue
G017663,24-05-17,T03,,7,2,Red,P0299,Mohamed Schmidt,Mohamed Schmidt,21,1,Blue
G005119,23-12-08,T13,,10,4,,P0664,E. Nakamura,Eric Nakamura,,1,Blue
G003452,23-07-20,T27,00:25:42,7,10,Blue,P0101,Muller Youssef,Youssef Muller,20,5,Blue
G013256,23-10-21,T01,00:09:00,9,1,,P0621,Sam Thomas,Sam Thomas,,7,Red
G020205,23-10-18,T17,00:17:00,8,8,,P0122,J. Richard,Jordan Richard,31,1,Blue
G008812,25-03-07,T25,00:12:00,6,4,Red,P0283,Julie Leroy,Julie Leroy,,2,Blue
G023176,24-02-29,T22,00:15:19,3,9,Blue,P0153,Hugo Petit,Hugo Petit,,0,Red
G022832,24-10-06,T21,00:27:22,7,8,Blue,P0267,Luc,Luc Rossi,20,4,Red
G008189,23-02-21,T01,,8,10,Blue,P0086,Morgan Kovacs,Morgan Kovacs,,7,Blue
G023057,25-01-31,T04,,9,6,Red,P0036,Liam Kovacs,Liam Kovacs,,2,Red
G015133,24-02-04,T22,00:19:00,8,2,Red,P0777,A. Bianchi,Ana Bianchi,20,5,Red
G014304,24-02-10,T22,,10,4,Red,P0161,Sarah Silva,Sarah Silva,17,4,Blue
G016452,25-07-30,T23,,3,7,Blue,P0240,Schmidt Leo,Leo Schmidt,24,2,Red
G013840,25-12-16,T20,00:38:55,6,,,P0474,Mateo,Mateo Laurent,,6,Red
G004049,24-09-11,T13,,1,8,Blue,P0288,Julien Garcia,Julien Garcia,38,2,Blue
G022593,25-08-24,T28,00:20:00,2,6,Blue,P0708,Taylor T.,Taylor Thomas,,2,Blue
G012798,23-03-15,T10,,0,6,Blue,P0541,Sarah,Sarah Rossi,21,2,Blue
G023876,24-07-29,T21,00:12:00,6,0,Red,P0316,Riley Lopez,Riley Lopez,20,2,Red
G010732,24-02-16,T23,,8,6,Red,P0607,Maria Morel,Maria Morel,,4,Blue
G002724,23-07-22,T26,,7,0,Red,P0336,Emma Bianchi,Emma Bianchi,,1,Red
G013357,23-04-03,T28,00:20:15,8,,Red,P0014,Ethan Moreau,Ethan Moreau,20,2,Blue
G013553,24-03-07,T28,,8,4,Red,P0392,Riley Richard,Riley Richard,21,3,Blue
G006169,23-08-05,T19,00:16:00,6,8,Blue,P0552,Emma Petit,Emma Petit,21,3,Red
G006396,24-07-03,T15,,0,3,Blue,P0475,L. Rousseau,Liam Rousseau,21,0,Red
G008600,24-11-24,T14,,1,1,,P0301,Chris Laurent,Chris Laurent,,0,Red
G013737,23-08-25,T30,00:14:00,7,8,Blue,P0169,Mercier Jordan,Jordan Mercier,22,7,Blue
G023550,25-12-12,T18,00:19:10,1,2,Blue,P0722,Isabella Leroy,Isabella Leroy,21,1,Red
G006558,24-12-17,T07,00:07:00,10,9,,P0002,Richard Emma,Emma Richard,,6,Blue
G003497,24-08-16,T09,,0,0,,P0156,Camille Nakamura,Camille Nakamura,,0,Blue
G022371,23-01-04,T20,00:51:33,6,4,Red,P0226,S. Muller,Sam Muller,,three,Blue
G017986,24-02-13,T21,,0,7,Blue,P0130,Olivia Mercier,Olivia Mercier,,3,Blue
G022051,23-06-23,T29,,2,,,P0621,Sam Thomas,Sam Thomas,,1,Blue
G006945,23-12-26,T13,,4,8,Blue,P0431,Moreau Chris,Chris Moreau,30,2,Red
G000624,25-10-02,T16,,4,2,Red,P0173,Chris K.,Chris Kovacs,20,1,Red
G022950,24-03-04,T18,00:14:00,4,4,,P0696,Sofia Leroy,Sofia Leroy,,0,Blue
G016460,23-07-01,T23,00:19:00,4,2,,P0281,Chloe Girard,Chloe Girard,20,2,Red
G000692,25-05-19,T30,,5,10,Blue,P0182,Ethan Mercier,Ethan Mercier,,0,Red
G018870,25-09-07,T07,00:15:00,9,5,Red,P0064,Ethan Garnier,Ethan Garnier,21,3,Blue
G004503,24-09-26,T03,,8,3,Red,P0085,Lucas Girard,Lucas Girard,40,1,Blue
G024009,23-06-02,T11,00:09:00,7,8,Blue,P0396,Mila Bianchi,Mila Bianchi,20,1,Blue
G005866,23-06-10,T24,00:20:11,0,1,Blue,P0310,Maya K.,Maya Kovacs,,1,Blue
G004370,25-01-10,T19,,3,10,Blue,P0314,Julien. Morel,Julien Morel,41,0,
G001232,23-02-03,T27,00:05:19,10,,,P0229,Thomas Sarah,Sarah Thomas,20,1,Blue
G006230,25-01-06,T20,,0,4,Blue,P0138,Jordan Garcia,Jordan Garcia,21,0,Blue
G014308,24-04-15,T14,00:43:26,3,5,Blue,P0682,Jordan Kim,Jordan Kim,31,3,Blue
G006769,25-08-19,T23,00:16:56,2,8,Blue,P0184,Mila Robert,Mila Robert,,7,Blue
G007199,25-02-22,T18,00:08:00,0,9,Blue,P0758,Taylor,Taylor Muller,44,0,Red
G018850,23-07-07,T29,,3,10,Blue,P0525,Casey C.,Casey Clement,35,9,Blue
G010117,23-05-21,T11,00:48:50,6,10,Blue,P0071,Sarah,Sarah Andre,,0,Red
G023717,25-11-23,T17,00:15:00,0,1,Blue,P0596,Julien Robert,Julien Robert,20,0,Red
G005764,23-10-11,T27,,9,9,,P0075,Mila,Mila Clement,,9,Red
G010502,24-08-24,T30,00:06:00,0,6,Blue,P0642,Sofia Richard,Sofia Richard,,6,Blue
G013402,24-01-23,T12,00:26:16,3,8,Blue,P0674,Julien Kovacs,Julien Kovacs,33,0,
G015927,25-08-19,T12,,1,4,Blue,P0401,Morgan Mercier,Morgan Mercier,20,1,Red
G014959,23-04-08,T27,00:10:00,10,1,Red,P0131,Richard Mohamed,Mohamed Richard,,1,Blue
G017334,25-12-13,T14,00:28:38,9,4,Red,P0690,Jamie L.,Jamie Lopez,20,9,Red
G015109,25-08-10,T13,,9,,,P0014,Ethan M.,Ethan Moreau,22,4,Red
G001377,23-09-01,T01,,4,8,Blue,P0659,H. Morel,Hugo Morel,,4,Blue
G012758,23-11-30,T22,,2,3,Blue,P0226,Sam Muller,Sam Muller,,0,Red
G000659,25-12-15,T16,00:15:00,4,9,Blue,P0254,Liam,Liam Richard,,0,Blue
G018882,24-04-29,T30,00:14:00,10,8,,P0064,Ethan Garnier,Ethan Garnier,,0,Blue
G015922,24-03-27,T21,00:11:00,3,8,Blue,P0478,Maria Thomas,Maria Thomas,,1,Red
G024256,24-10-05,T17,00:23:51,10,1,Red,P0173,Chris Kovacs,Chris Kovacs,21,1,Blue
G021436,25-09-23,T22,00:31:30,0,10,Blue,P0251,Mateo Muller,Mateo Muller,,0,Red
G019955,24-03-29,T20,,6,10,Blue,P0200,A. Muller,Ana Muller,36,4,Blue
G014018,23-03-15,T08,00:12:00,5,5,,P0130,Olivia M.,Olivia Mercier,,2,Red
G019863,24-09-28,T03,00:47:48,2,5,Blue,P0220,Mila Petit,Mila Petit,,4,Blue
G004396,23-12-20,T16,,3,2,Red,P0030,Maya N.,Maya Nakamura,,1,Red
G024048,25-03-16,T27,,0,,,P0683,Ava Rossi,Ava Rossi,20,0,Blue
G012736,25-08-05,T13,,0,3,Blue,P0055,O. Nakamura,Olivia Nakamura,35,0,Red
G018458,24-10-11,T18,00:08:16,9,10,Blue,P0741,Moreau Julie,Julie Moreau,27,8,Red
G000086,24-08-05,T12,,8,3,,P0121,Taylor Silva,Taylor Silva,,8,Red
G001759,23-06-17,T16,,4,1,Red,P0664,Eric,Eric Nakamura,24,3,Red
G001764,25-04-08,T14,,9,10,Blue,P0005,Maria Martin,Maria Martin,,4,Blue
G015767,23-03-16,T29,00:45:30,2,6,Blue,P0659,Hugo Morel,Hugo Morel,21,3,Blue
G010982,25-08-18,T30,,7,5,Red,P0193,Taylor Clement,Taylor Clement,18,4,Blue
G002667,23-10-17,T07,,5,3,Red,P0397,Antoine Petit,Antoine Petit,,0,Red
G016462,25-12-29,T27,,7,9,Blue,P0197,Taylor Nakamura,Taylor Nakamura,45,4,Blue
G013258,24-12-13,T10,,0,7,Blue,P0437,Pierre P.,Pierre Petit,30,0,Red
G001395,25-11-19,T28,00:25:20,1,3,Blue,P0171,Petit Diego,Diego Petit,16,1,Red
G006131,24-08-14,T17,,0,6,Blue,P0008,Chris,Chris Robert,,0,Red
G004225,25-09-28,T24,,5,3,Red,P0083,E. Rossi,Eric Rossi,20,1,Red
G018922,23-05-10,T19,00:15:00,7,3,Red,P0183,Diego. Leroy,Diego Leroy,21,3,Blue
G015949,25-11-09,T30,,8,5,Red,P0136,Sarah Blanc,Sarah Blanc,20,1,Blue
G013085,25-02-08,T05,00:31:07,1,6,Blue,P0474,M. Laurent,Mateo Laurent,,1,Red
G002069,25-07-27,T05,00:20:00,4,1,Red,P0369,Lena Kim,Lena Kim,20,1,Blue
G013742,25-03-25,T23,,5,1,Red,P0119,Liam M.,Liam Mercier,21,0,Red
G018696,23-09-08,T17,00:11:00,2,,Blue,P0590,R. Morel,Riley Morel,20,0,Red
G010364,23-01-27,T06,00:32:09,3,1,Red,P0084,Mila Girard,Mila Girard,,1,Blue
G000030,23-07-24,T07,00:09:00,6,1,Red,P0099,O. Martin,Olivia Martin,,6,Red
G020776,23-03-08,T10,00:18:00,5,0,,P0617,P. Rossi,Pierre Rossi,20,4,Red
G014888,23-03-31,T03,00:19:00,0,3,Blue,P0749,Camille Moreau,Camille Moreau,21,1,Blue
G005733,24-10-30,T27,00:33:42,6,7,Blue,P0608,L. Leroy,Luc Leroy,21,6,Red
G014699,25-07-10,T28,,0,8,Blue,P0436,Alex Morel,Alex Morel,,6,Blue
G018523,25-02-24,T17,00:08:00,10,8,Red,P0535,Chloe. Silva,Chloe Silva,31,8,Red
G003134,25-06-24,T10,,3,2,Red,P0038,Emma Faure,Emma Faure,,0,Red
G003921,24-12-16,T14,,5,6,Blue,P0284,Camille Silva,Camille Silva,20,0,Red
G007092,24-02-03,T03,,6,9,Blue,P0684,Muller. Youssef,Youssef Muller,20,3,Blue
G009129,24-02-24,T25,00:39:35,0,4,Blue,P0508,Morgan Bianchi,Morgan Bianchi,42,2,
G011969,25-06-12,T16,00:06:00,7,2,Red,P0244,Paul,Paul Schmidt,20,7,Red
G021452,23-04-27,T27,00:13:00,7,2,Red,P0263,Mila P.,Mila Petit,,0,Red
G015367,23-12-18,T23,00:20:00,1,4,Blue,P0082,Leo Faure,Leo Faure,,0,Red
G023145,25-05-09,T23,00:06:00,6,,Blue,P0106,Leo Moreau,Leo Moreau,,6,Red
G016406,24-02-23,T28,,0,6,Blue,P0333,Mohamed Faure,Mohamed Faure,21,3,Blue
G016603,25-10-02,T27,,8,3,Red,P0492,Olivia Lopez,Olivia Lopez,19,0,Red
G017014,24-03-14,T21,00:06:00,1,7,Blue,P0017,Sarah Leroy,Sarah Leroy,,4,Blue
G001343,25-12-15,T14,,9,5,Red,P0678,Olivia Laurent,Olivia Laurent,34,9,Red
G022660,23-07-01,T14,00:16:00,1,4,Blue,P0659,H. Morel,Hugo Morel,21,0,
G024191,25-12-17,T02,00:06:00,5,0,Red,P0642,Richard Sofia,Sofia Richard,,5,
G009806,25-03-02,T18,00:39:52,9,9,,P0424,Emma Andre,Emma Andre,20,5,Red
G010995,24-07-09,T15,00:07:00,8,7,Red,P0421,Blanc Riley,Riley Blanc,,1,Blue
G000892,24-02-23,T15,,8,1,Red,P0096,Antoine Nakamura,Antoine Nakamura,31,0,Blue
G016803,23-02-26,T15,00:07:00,1,3,Blue,P0474,Mateo L.,Mateo Laurent,20,1,Red
G018569,25-06-19,T03,00:16:00,0,2,Blue,P0418,Youssef Bernard,Youssef Bernard,20,0,Red
G002911,25-08-09,T25,00:11:00,3,10,Blue,P0745,Hugo,Hugo Kovacs,43,4,Blue
G002080,24-03-08,T06,,4,6,Blue,P0286,Jamie. R.,Jamie Robert,,0,Red
G015456,23-06-23,T06,,3,6,Blue,P0219,Jamie Lopez,Jamie Lopez,20,0,Red
G015691,25-08-08,T26,00:12:00,10,,Blue,P0629,Riley Martin,Riley Martin,,2,
G015270,23-01-16,T02,00:23:12,1,2,Blue,P0110,M. Bianchi,Maria Bianchi,,1,Blue
G008562,24-11-03,T23,00:15:00,4,8,Blue,P0018,Thomas Emma,Emma Thomas,20,1,Blue
G002642,25-07-03,T28,,5,8,Blue,P0642,Richard Sofia,Sofia Richard,21,0,Red
G010651,25-03-24,T18,00:08:33,4,6,Blue,P0547,Emma Mercier,Emma Mercier,24,0,Red
G012813,25-05-05,T29,,8,,,P0742,Sam Silva,Sam Silva,,4,Blue
G007750,23-03-02,T26,,9,10,Blue,P0158,Julien Philippe,Julien Philippe,21,1,Blue
G002077,25-02-07,T19,00:07:00,0,6,Blue,P0552,Emma Petit,Emma Petit,,0,Red
G007637,25-06-18,T17,00:28:33,1,5,Blue,P0472,Diego Andre,Diego Andre,,0,Red
G002175,24-08-12,T22,,10,9,Red,P0314,Julien Morel,Julien Morel,19,2,Red
G015078,25-10-26,T02,,9,,,P0172,Jordan Girard,Jordan Girard,21,5,Blue
G008521,23-04-04,T07,00:15:00,2,4,Blue,P0514,Leo Philippe,Leo Philippe,,2,Red
G015915,24-09-19,T07,,10,6,,P0672,Mila,Mila Faure,21,2,Blue
G006800,24-04-11,T27,00:12:00,9,5,Red,P0051,Sam Schmidt,Sam Schmidt,16,5,Blue
G001021,23-07-12,T30,00:20:34,5,1,,P0083,Eric Rossi,Eric Rossi,,1,Blue
G023525,24-07-10,T01,00:19:00,2,3,Blue,P0228,Isabella Thomas,Isabella Thomas,,0,Red
G015026,25-02-22,T27,,3,4,Blue,P0613,Mateo,Mateo Silva,27,0,Red
G002966,24-12-06,T29,00:18:46,2,10,Blue,P0496,Chris,Chris Richard,21,5,Blue
G012949,25-11-19,T12,,9,2,Red,P0275,M. Garcia,Maria Garcia,,6,Red
G021432,24-04-07,T03,,5,2,,P0624,Morgan Kovacs,Morgan Kovacs,,2,Blue
G014296,23-04-30,T03,00:30:58,2,4,Blue,P0651,Luc Rousseau,Luc Rousseau,20,4,Blue
G011428,25-05-31,T25,,9,9,,P0117,Paul Philippe,Paul Philippe,41,9,Red
G002584,24-02-25,T29,,10,9,Red,P0208,M. Rossi,Morgan Rossi,,1,Blue
G020635,23-11-03,T24,00:32:55,6,3,Red,P0565,Pierre Moreau,Pierre Moreau,20,4,Red
G006677,24-10-07,T20,,9,10,Blue,P0489,Mohamed Bernard,Mohamed Bernard,,4,Blue
G003787,25-05-26,T24,00:12:02,6,0,Red,P0089,Mateo Thomas,Mateo Thomas,21,1,Red
G017002,23-10-19,T15,00:36:33,4,9,Blue,P0315,Richard Camille,Camille Richard,,4,Red
G004193,23-07-02,T26,,1,8,Blue,P0183,Leroy Diego,Diego Leroy,31,1,Red
G012244,23-12-10,T05,00:52:02,1,1,,P0085,Lucas Girard,Lucas Girard,,1,Red
G007864,24-05-05,T09,00:43:47,6,4,Red,P0408,Chloe K.,Chloe Kovacs,,0,Blue
G014256,25-04-04,T15,,3,,,P0338,Hugo Moreau,Hugo Moreau,20,1,Blue
G011579,25-05-17,T02,00:29:04,1,10,Blue,P0519,Sofia Silva,Sofia Silva,,7,Blue
G021738,23-03-22,T07,,5,6,Blue,P0465,Leroy Mateo,Mateo Leroy,,3,Blue
G008713,25-10-04,T25,00:06:00,0,4,Blue,P0583,Hugo,Hugo Silva,,0,Red
G002875,23-12-03,T17,,1,9,Blue,P0330,Carlos B.,Carlos Blanc,17,0,Red
G018608,25-01-25,T02,00:31:48,9,7,,P0133,Julie Robert,Julie Robert,,7,Blue
G010002,25-10-19,T20,,10,7,Red,P0477,Eric S.,Eric Silva,,5,Red
G000752,25-07-31,T13,00:51:43,5,2,Red,P0062,Mila. Rossi,Mila Rossi,21,0,
G024763,25-09-02,T30,,8,10,Blue,P0611,Lena Kim,Lena Kim,,0,Red
G024255,25-12-03,T24,00:30:01,6,4,Red,P0169,Jordan Mercier,Jordan Mercier,,4,Red
G010160,23-07-09,T21,00:09:00,9,2,,P0295,Ethan Andre,Ethan Andre,20,2,Blue
G008244,23-12-28,T14,,6,6,,P0366,Paul Garcia,Paul Garcia,,three,Blue
G017749,25-09-12,T21,,6,2,Red,P0463,Moreau Chloe,Chloe Moreau,20,1,Blue
G009272,24-05-09,T09,,7,4,Red,P0454,Camille Silva,Camille Silva,20,0,Red
G023191,23-10-22,T08,,10,7,Red,P0299,Schmidt Mohamed,Mohamed Schmidt,20,7,Red
G024604,23-12-19,T21,,1,4,Blue,P0181,Chris B.,Chris Blanc,,2,Blue
G019627,23-03-15,T09,00:05:00,6,8,Blue,P0331,I. Faure,Isabella Faure,20,5,Blue
G006422,24-12-20,T15,00:09:22,2,9,Blue,P0020,P. Bernard,Paul Bernard,,6,Blue
G015351,23-08-08,T07,00:14:24,10,3,Red,P0505,Chloe Mercier,Chloe Mercier,20,1,Blue
G014673,25-08-16,T03,00:13:00,2,4,Blue,P0074,Lena G.,Lena Girard,,0,Blue
G007123,25-02-19,T28,00:21:44,9,,Red,P0084,Mila G.,Mila Girard,,0,Red
G022139,25-01-24,T04,,8,10,Blue,P0303,Maya Leroy,Maya Leroy,21,1,Red
G015515,25-10-04,T27,,0,2,Blue,P0475,Liam R.,Liam Rousseau,,0,Red
G000132,23-12-17,T03,,1,9,Blue,P0605,Youssef K.,Youssef Kovacs,,1,Red
G022003,23-01-26,T04,,8,5,Red,P0022,Morgan Rousseau,Morgan Rousseau,,0,Blue
G012901,24-10-14,T13,00:10:00,6,4,,P0369,Lena Kim,Lena Kim,20,3,Red
G004081,23-11-03,T30,,1,10,Blue,P0283,J. Leroy,Julie Leroy,,3,Blue
G017398,23-01-09,T09,,3,9,Blue,P0527,Riley Kim,Riley Kim,32,1,Blue
G018757,25-03-14,T01,,2,5,Blue,P0355,Olivia Garnier,Olivia Garnier,40,2,Red
G008858,24-12-26,T04,,10,5,Red,P0599,Taylor Moreau,Taylor Moreau,,0,Blue
G020801,25-01-16,T24,,5,0,Red,P0302,Carlos,Carlos Garcia,20,2,Red
G009487,23-05-08,T09,00:56:26,8,2,Red,P0153,Petit Hugo,Hugo Petit,,0,Red
G009849,25-03-01,T08,,3,9,Blue,P0077,Casey Garcia,Casey Garcia,20,0,Red
G022369,24-09-06,T08,00:12:00,4,4,,P0071,Andre Sarah,Sarah Andre,21,2,Blue
G011122,23-04-11,T01,00:47:50,2,3,Blue,P0648,Alex Durand,Alex Durand,,2,Red
G021861,23-05-31,T08,,7,4,Red,P0796,Ava Girard,Ava Girard,,2,Blue
G001305,24-02-07,T15,00:10:49,5,8,Blue,P0192,Olivia Bernard,Olivia Bernard,36,1,Red
G018282,23-05-19,T09,00:10:09,1,4,Blue,P0733,Julien Faure,Julien Faure,,0,Red
G009541,23-06-30,T19,,10,5,,P0388,Bianchi Sam,Sam Bianchi,,5,Blue
G009352,25-05-09,T22,,2,4,Blue,P0762,Riley Schmidt,Riley Schmidt,20,0,Red
G020474,24-08-26,T23,00:18:00,7,6,Red,P0085,L. Girard,Lucas Girard,,5,Red
G003796,24-09-24,T15,,0,4,Blue,P0516,Ava Morel,Ava Morel,,0,Red
G023785,23-11-03,T24,00:20:04,10,5,Red,P0114,Faure Diego,Diego Faure,,2,Blue
G016535,25-02-21,T17,00:15:00,10,6,Red,P0258,Taylor Bianchi,Taylor Bianchi,,4,Blue
G023892,25-12-28,T16,00:14:00,9,3,Red,P0425,Maria Bianchi,Maria Bianchi,,2,Blue
G010891,25-09-04,T19,00:11:00,9,2,Red,P0480,Jordan Clement,Jordan Clement,20,0,Blue
G012431,25-06-23,T09,,4,,Red,P0443,Clement Emma,Emma Clement,,4,
G001681,25-01-23,T19,00:50:12,5,0,,P0307,Mateo Thomas,Mateo Thomas,20,0,Blue
G009081,23-09-22,T10,,3,2,,P0417,Julie Muller,Julie Muller,,1,Blue
G003855,24-06-29,T20,00:08:00,8,7,Red,P0607,Morel Maria,Maria Morel,,0,Red
G020429,25-01-11,T21,,10,7,,P0766,Maria Moreau,Maria Moreau,,1,Blue
G016181,25-04-08,T22,00:36:16,9,6,Red,P0736,Ethan Rossi,Ethan Rossi,,3,Red
G004227,25-01-30,T21,00:23:45,8,,Blue,P0336,Emma Bianchi,Emma Bianchi,,7,
G003697,23-12-21,T07,,1,5,Blue,P0201,Maria Silva,Maria Silva,44,0,Red
G000020,25-04-02,T02,,5,4,Red,P0778,Antoine Girard,Antoine Girard,21,2,Blue
G024828,23-04-19,T02,00:56:45,7,8,Blue,P0752,Noah. Lopez,Noah Lopez,,1,Blue
G013010,23-06-22,T21,00:40:07,0,1,Blue,P0438,Youssef Robert,Youssef Robert,21,0,Red
G013763,24-01-16,T05,00:58:01,4,0,Red,P0551,Ana Kim,Ana Kim,35,0,Red
G010357,24-05-02,T10,00:13:00,1,8,Blue,P0159,Julien Moreau,Julien Moreau,21,1,Blue
G010945,23-11-02,T19,,4,1,Red,P0596,Robert Julien,Julien Robert,,0,Blue
G022793,23-01-20,T17,00:11:00,1,3,Blue,P0102,Bianchi Taylor,Taylor Bianchi,,2,Blue
G004470,24-10-22,T14,,7,4,Red,P0028,Julien Martin,Julien Martin,,3,Blue
G002988,23-05-17,T27,00:43:19,5,7,Blue,P0363,L. Moreau,Liam Moreau,,0,Red
G023431,25-01-13,T26,,6,6,,P0718,Julien Muller,Julien Muller,20,4,Blue
G012354,24-07-29,T23,,4,10,Blue,P0599,Taylor Moreau,Taylor Moreau,21,2,Red
G016461,24-07-10,T28,,1,8,Blue,P0384,A. Rossi,Alex Rossi,21,8,Blue
G002870,24-11-06,T12,00:42:42,4,3,Red,P0349,Paul Clement,Paul Clement,20,2,Blue
G011864,23-07-10,T14,,9,6,Red,P0337,Diego M.,Diego Morel,,5,Blue
G004895,23-08-10,T10,00:27:40,0,4,Blue,P0213,Mila Girard,Mila Girard,21,1,Blue
G010975,25-04-05,T03,00:08:00,8,8,,P0466,Rossi Casey,Casey Rossi,21,3,Red
G005291,25-10-06,T02,,7,3,Red,P0060,Hugo Rossi,Hugo Rossi,,2,Blue
G001409,23-02-13,T21,,3,7,Blue,P0325,Jamie Schmidt,Jamie Schmidt,20,1,Red
G019151,24-11-22,T19,00:06:27,10,3,,P0232,S. Nakamura,Sam Nakamura,31,1,Blue
G006672,24-08-06,T02,00:30:15,6,10,Blue,P0025,Sam Rossi,Sam Rossi,20,5,Blue
G018141,24-02-01,T22,,9,7,Red,P0302,Carlos Garcia,Carlos Garcia,20,0,Blue
G003468,25-08-03,T11,00:16:00,5,8,Blue,P0221,Ana,Ana Clement,,0,Blue
G018595,25-05-09,T16,,9,0,Red,P0086,Morgan,Morgan Kovacs,20,7,Red
G007471,25-04-22,T29,00:45:14,6,10,Blue,P0673,Chloe R.,Chloe Robert,,0,
G000088,25-09-28,T17,00:56:28,0,4,Blue,P0171,Petit Diego,Diego Petit,39,2,Blue
G023232,23-01-23,T05,00:53:13,6,0,Red,P0130,Olivia Mercier,Olivia Mercier,33,0,Blue
G011149,23-06-25,T27,00:19:00,0,,,P0654,Julie Mercier,Julie Mercier,42,0,Red
G021595,25-02-21,T02,00:10:00,5,4,Red,P0015,Eric Bianchi,Eric Bianchi,,3,Red
G012278,23-02-19,T12,00:08:00,7,2,,P0242,Julie Philippe,Julie Philippe,21,0,Blue
G012675,23-09-07,T13,,2,2,,P0161,Sarah Silva,Sarah Silva,,2,Red
G024797,25-12-07,T11,,0,5,Blue,P0306,Richard. Chloe,Chloe Richard,,0,Red
